368,1,1,1,2,2,1,2,1,1,0,1,0,1,0,2,0,1,1
369,3,1,1,0,0,3,0,3,2,3,0,1,0,2,1,1,3,2
370,3,2,1,0,2,2,0,2,2,1,0,1,3,2,2,1,4,2
371,1,1,1,1,0,2,0,1,1,2,1,1,3,2,3,3,4,2
372,1,4,0,1,2,2,0,4,2,1,1,1,2,2,1,2,0,1
373,1,1,1,1,0,1,0,2,1,0,1,1,1,1,2,0,3,2
374,3,1,1,3,2,2,0,0,2,2,1,1,3,2,2,0,4,2
375,1,1,1,3,2,1,0,2,2,3,4,1,3,2,3,0,0,2
376,3,1,1,0,0,3,0,3,2,1,1,0,3,2,1,1,2,1
377,2,1,1,0,2,1,1,0,2,2,0,1,0,2,3,1,4,2
378,2,0,1,1,2,2,0,4,2,1,1,0,1,2,2,2,4,2
379,2,4,1,0,2,2,1,2,2,3,4,1,3,2,2,0,1,2
380,2,4,1,3,0,3,1,4,1,3,1,2,4,3,2,0,2,2
381,1,1,1,2,0,1,1,2,1,0,0,0,3,2,0,0,3,2
382,2,4,1,3,2,3,0,3,2,3,1,1,0,1,2,1,4,2
383,0,1,1,3,2,2,1,1,2,1,1,1,0,2,2,1,2,1
384,1,1,1,0,2,2,0,3,2,2,4,1,3,2,2,0,2,2
385,2,0,1,0,2,2,3,1,2,0,4,1,0,2,2,1,0,2
386,0,1,1,0,2,2,0,0,2,2,1,1,0,0,2,0,1,1
387,2,1,1,0,0,2,2,1,1,1,1,0,0,0,1,0,1,1
388,2,1,0,2,2,1,0,1,2,0,0,0,2,2,3,1,3,2
389,1,2,1,0,0,2,1,0,2,2,1,1,1,1,2,0,4,2
390,0,1,1,1,2,2,0,1,1,2,2,1,0,2,3,0,3,2
391,2,2,1,0,2,2,1,1,2,3,1,1,3,0,2,3,3,2
392,0,2,1,0,0,2,0,3,2,1,4,0,1,0,2,0,1,1
393,1,0,1,3,2,2,1,4,2,2,1,2,1,0,2,1,3,2
394,2,1,1,2,2,2,3,4,2,3,0,2,1,2,3,0,2,2
395,1,1,1,3,2,1,0,4,2,0,1,1,2,2,2,1,0,2
396,1,0,1,0,2,0,1,4,2,0,4,0,2,0,2,0,4,1
397,3,1,1,0,2,2,0,4,2,3,4,1,1,2,2,0,4,2
398,2,1,0,3,2,2,1,4,2,1,1,1,3,2,1,2,1,2
399,3,0,1,3,2,1,0,2,2,0,0,1,1,2,1,0,1,1
400,3,1,0,0,2,2,3,2,2,3,4,1,3,2,3,1,3,2
401,2,1,1,0,0,2,1,1,1,1,1,1,0,0,2,2,1,1
402,1,2,1,0,0,2,1,0,2,2,0,0,0,0,2,0,0,2
403,1,4,1,1,0,3,0,2,2,2,1,0,4,0,2,0,3,2
404,2,1,1,3,0,2,0,1,2,1,0,1,0,2,2,0,3,2
405,2,0,1,0,2,2,0,0,2,2,1,1,1,2,2,1,3,2
406,1,0,1,1,2,1,3,0,2,3,2,0,1,0,1,1,2,1
407,0,1,1,3,2,1,1,2,1,3,4,1,3,2,3,1,3,2
408,1,1,1,1,2,1,1,2,1,1,1,0,0,0,1,0,1,1
409,1,4,1,3,2,2,3,1,2,3,1,1,3,3,1,3,1,2
410,2,2,1,1,2,2,1,2,1,3,4,1,3,2,2,2,3,2
411,2,1,0,2,2,1,1,3,2,1,0,1,3,2,0,2,2,1
412,1,1,1,0,0,3,3,4,2,1,3,0,1,0,2,0,2,1
413,2,0,1,0,2,2,3,4,2,1,0,1,0,2,0,1,4,2
414,1,1,0,1,2,2,2,2,2,3,0,1,0,0,2,2,2,1
415,1,4,1,3,0,2,0,0,2,1,4,1,1,0,3,0,3,2
416,2,1,1,3,2,2,2,1,2,2,1,1,0,2,1,1,4,2
417,1,1,1,1,2,2,0,0,2,0,1,1,0,2,2,0,1,2
418,1,0,1,0,2,2,0,4,2,0,0,1,1,2,2,1,1,2
419,3,1,1,0,2,0,1,2,2,1,1,1,3,1,1,3,1,2
420,1,1,1,0,2,3,0,0,2,1,0,1,0,2,1,0,1,1
421,2,1,2,3,2,3,1,2,2,1,2,1,1,2,1,3,3,2
422,3,4,1,0,2,2,1,4,2,0,1,1,0,2,2,3,0,2
423,1,1,0,2,2,2,3,3,2,3,2,0,2,2,2,1,0,2
424,0,0,1,1,2,2,1,1,2,0,1,0,2,2,3,3,4,2
425,3,1,1,0,2,2,3,0,2,2,1,0,3,0,2,1,4,2
426,1,1,1,3,0,2,1,2,1,2,0,2,3,2,3,3,2,2
427,2,4,0,2,2,2,0,2,2,1,0,0,4,2,3,1,3,2
428,2,1,1,1,0,2,0,0,2,1,1,1,3,2,3,1,2,1
429,1,2,1,0,0,2,0,0,2,3,4,1,3,2,2,3,4,2
430,3,1,1,3,2,2,1,2,2,2,1,1,0,2,2,0,2,1
431,2,4,1,1,2,1,0,2,2,1,4,1,1,2,3,1,1,2
432,0,1,1,1,2,2,1,2,2,0,1,1,2,2,2,1,4,2
433,0,1,1,1,2,2,0,1,2,1,1,1,1,2,2,2,3,2
434,3,1,1,3,2,3,0,3,2,3,4,1,3,0,2,0,4,2
435,2,1,1,3,2,1,0,3,2,1,1,0,0,2,2,1,2,2
436,2,0,1,0,0,3,0,3,2,2,1,0,3,0,2,1,4,2
437,2,1,1,1,2,0,1,2,2,3,1,2,1,0,2,1,3,2
438,1,1,1,2,2,2,2,0,2,1,1,1,3,0,1,1,2,1
439,2,4,1,3,2,2,1,1,2,1,4,1,3,2,3,1,2,2
440,1,0,1,3,2,3,0,0,2,1,0,1,4,0,2,0,1,2
441,3,0,1,3,2,2,0,3,2,3,1,1,0,2,3,1,1,2
442,1,1,1,0,2,1,0,0,2,1,1,1,0,1,2,0,2,2
443,1,1,1,1,2,1,1,2,1,1,0,1,1,2,1,3,0,2
444,2,1,1,3,2,3,0,0,2,1,1,1,0,2,2,1,2,1
445,1,0,1,0,2,2,1,4,2,0,1,0,2,2,2,0,1,2
446,0,1,1,0,2,1,0,2,1,2,1,1,0,2,0,0,3,2
447,0,1,1,0,2,2,0,0,2,0,1,1,3,2,3,0,2,2
448,2,0,1,3,2,3,0,2,2,2,4,1,0,2,3,0,3,2
449,2,4,1,0,2,3,0,3,2,3,1,0,1,2,1,1,3,2
450,3,1,1,0,2,1,1,4,2,0,4,1,3,2,2,1,2,2
451,0,1,1,0,2,2,0,0,2,1,0,1,2,2,2,0,3,2
452,3,4,1,3,2,2,0,3,2,3,1,1,0,2,2,3,1,2
453,1,0,1,0,2,1,0,0,1,3,4,0,2,2,1,1,3,2
454,2,2,1,3,2,3,0,3,2,3,4,1,3,2,3,1,3,2
455,2,1,1,0,2,3,0,1,2,2,1,1,3,2,2,2,1,1
456,0,0,1,2,2,1,1,1,2,1,1,1,2,0,1,1,2,1
457,0,1,1,0,2,2,3,0,2,1,2,1,0,0,2,3,0,2
458,1,1,1,2,2,3,0,0,2,3,1,1,4,0,2,0,1,2
459,3,4,1,1,2,2,0,1,2,2,1,0,3,0,2,1,3,2
460,3,1,1,3,1,2,0,4,2,2,2,2,4,3,3,3,4,2
461,2,4,1,0,2,2,0,4,2,2,1,1,3,0,2,0,3,2
462,1,1,1,0,2,2,1,1,1,3,0,1,3,2,1,0,2,2
463,2,1,1,3,1,2,0,1,2,2,0,2,4,2,2,1,3,2
464,3,1,1,3,2,3,1,4,2,0,2,1,1,0,2,0,1,1
465,2,1,1,1,2,3,0,1,2,2,0,1,3,2,3,0,4,2
466,2,0,1,1,2,3,2,3,2,1,1,0,2,2,1,1,3,2
467,1,4,1,3,0,2,0,0,2,1,4,1,1,2,1,0,3,2
468,3,1,0,2,2,2,0,2,2,3,1,1,1,2,1,1,2,1
469,1,1,1,1,2,3,0,4,2,1,2,1,3,2,1,1,3,2
470,1,2,1,0,0,2,1,1,2,1,0,1,1,2,2,3,0,2
471,1,1,1,3,2,2,3,0,2,2,0,1,0,2,1,1,3,2
472,2,1,1,3,2,2,0,0,2,1,1,0,3,2,2,1,3,2
473,2,0,1,0,2,3,0,4,2,2,1,1,2,2,2,3,4,2
474,3,1,0,2,2,2,0,2,2,2,0,1,1,2,2,3,2,2
475,2,1,1,1,2,1,1,2,1,3,0,0,2,0,3,3,0,2
476,2,1,1,1,2,2,0,2,2,3,4,1,1,2,2,0,4,2
477,1,2,1,0,0,2,1,1,2,2,1,0,2,2,3,0,2,2
478,1,0,1,3,2,2,0,2,2,3,1,1,3,2,3,0,0,2
479,1,4,1,0,2,2,0,0,2,3,1,1,1,2,1,0,1,2
480,0,2,1,0,2,2,0,1,2,0,4,0,3,0,1,1,2,1
481,3,1,1,0,2,2,1,4,1,3,1,1,3,1,3,0,1,2
482,1,1,1,0,2,3,0,0,2,3,1,1,2,2,2,1,0,1
483,2,0,1,1,2,2,1,2,1,1,0,1,3,2,3,1,0,2
484,1,1,1,0,2,2,2,2,1,2,1,1,0,1,2,0,3,2
485,1,1,1,0,0,3,1,2,1,1,0,1,4,0,2,3,2,2
486,3,4,1,1,2,3,2,3,2,3,1,2,4,2,2,3,2,2
487,0,2,1,0,2,1,1,1,1,1,1,1,0,0,3,2,2,1
488,2,0,1,3,2,3,0,3,2,3,0,1,1,2,1,1,3,2
489,2,1,1,3,2,3,0,2,2,2,1,1,3,0,2,1,2,1
490,2,1,1,3,2,2,3,0,2,3,0,1,3,2,1,0,2,2
491,1,1,1,3,2,2,0,1,1,2,2,1,0,2,3,0,3,2
492,0,1,1,1,2,2,0,1,1,1,2,1,0,0,2,3,0,2
493,2,1,0,0,2,2,1,2,2,0,1,1,2,2,2,1,4,2
494,0,1,0,2,2,2,0,2,2,2,2,1,0,0,2,3,2,1
495,3,0,1,0,2,2,0,4,2,2,0,1,1,2,2,0,4,2
496,3,4,1,1,2,3,1,3,2,0,2,1,0,2,1,1,1,1
497,2,1,1,3,2,2,1,1,2,2,1,1,0,2,2,1,3,2
498,1,1,1,3,2,1,0,1,1,1,1,1,3,1,2,1,2,2
499,3,1,1,3,2,3,0,0,2,2,1,1,1,2,2,3,2,2
500,1,1,1,3,2,1,0,3,2,1,2,1,0,2,2,1,2,2
501,1,2,1,3,0,2,0,2,2,3,4,0,1,2,2,0,1,2
502,0,1,0,2,2,3,0,3,2,3,0,0,2,0,3,3,0,2
503,2,1,1,1,2,2,3,2,2,1,1,1,0,2,1,1,1,1
504,0,1,1,0,2,2,1,1,1,1,1,1,2,2,1,2,0,1
505,1,0,1,0,2,2,1,4,2,2,1,0,2,2,1,0,2,2
506,2,1,1,3,2,1,1,3,2,3,4,1,3,2,2,0,3,2
507,2,2,1,3,2,2,0,1,2,3,4,1,0,2,2,2,1,2
508,2,1,1,3,0,2,0,1,2,3,1,1,1,2,2,1,1,2
509,2,1,1,3,2,2,1,4,2,3,4,1,3,2,2,0,3,2
510,0,1,1,3,2,2,1,4,2,1,1,0,2,2,3,0,3,2
511,2,0,1,0,2,3,0,0,2,1,1,1,1,2,1,0,1,1
512,3,4,1,3,2,2,1,2,2,2,1,0,2,2,1,0,2,2
513,2,1,1,3,1,2,0,2,2,2,1,0,1,2,3,0,2,2
514,2,2,1,0,0,2,3,2,1,0,1,1,3,0,3,3,3,1
515,3,1,1,3,2,2,1,1,2,2,2,1,0,2,2,1,3,2
516,3,1,1,0,2,2,0,4,2,1,0,1,0,2,3,1,2,2
517,1,2,1,3,2,2,0,1,2,1,4,1,1,2,2,0,2,2
518,2,0,1,0,2,1,0,0,2,1,0,1,3,2,2,3,1,2
519,3,2,1,0,2,2,3,2,1,1,2,1,2,2,2,1,0,1
520,1,1,1,3,2,2,1,1,2,2,1,1,1,2,3,1,3,2
521,1,4,1,3,0,2,0,0,2,3,1,1,4,0,2,0,1,2
522,1,0,1,0,2,2,3,3,2,2,0,1,1,2,1,1,2,1
523,1,0,1,3,2,2,3,1,2,1,4,0,0,2,3,3,3,2
524,3,0,1,1,2,1,1,3,2,3,0,0,2,0,3,3,0,2
525,2,4,1,1,2,2,0,2,2,2,1,1,0,2,1,0,0,1
526,1,1,1,1,2,2,2,3,2,0,4,1,0,2,2,1,3,2
527,3,4,1,1,2,2,0,2,2,2,1,1,0,2,2,3,4,2
528,1,1,1,3,2,2,3,0,2,1,2,1,1,2,2,0,2,2
529,2,1,1,0,2,1,0,4,2,2,1,0,2,2,2,0,1,2
530,0,1,0,2,2,1,1,0,2,1,0,1,4,0,2,3,2,2
531,2,1,1,0,2,1,0,1,2,2,1,1,3,2,2,1,2,1
532,2,1,1,1,2,2,0,2,2,1,2,1,3,2,2,0,1,2
533,2,2,1,0,2,2,1,0,2,3,1,1,3,0,2,0,1,2
534,0,1,1,3,2,2,3,1,2,2,1,0,2,2,2,0,1,2
535,2,1,1,3,2,2,1,4,2,2,4,1,3,2,2,3,1,2
536,1,0,1,3,2,2,1,4,2,1,1,0,2,2,1,1,3,2
537,0,0,0,3,2,3,0,3,2,0,1,0,1,0,3,1,0,1
538,2,1,1,1,0,1,1,2,1,2,3,0,0,2,2,0,3,2
539,2,1,1,0,2,2,1,2,1,2,0,1,0,2,1,0,0,2
540,2,1,1,3,0,2,0,1,1,3,1,1,3,2,3,1,4,2
541,2,0,1,0,1,2,1,3,2,0,1,0,2,0,1,2,2,2
542,2,2,1,0,2,2,1,3,2,2,1,1,2,0,2,0,3,2
543,2,4,1,3,0,2,0,4,2,0,2,1,1,0,2,0,1,1
544,3,4,1,0,2,3,0,4,2,2,1,1,1,2,1,3,3,2
545,3,1,1,1,2,1,1,0,2,2,0,1,3,2,0,0,3,2
546,2,1,1,0,0,2,2,1,1,0,2,0,1,0,2,1,1,1
547,1,0,1,1,2,2,2,1,1,2,4,2,3,2,2,2,1,2
548,0,0,1,0,2,2,0,2,2,1,1,1,3,2,2,2,1,1
549,1,1,1,2,2,2,0,0,2,1,2,1,3,2,2,0,4,2
550,3,4,1,3,2,2,3,4,2,3,4,1,1,2,1,1,3,2
551,1,0,1,3,2,2,0,4,2,1,1,1,3,2,2,2,2,1
552,1,1,1,0,2,3,0,0,2,1,1,1,0,2,3,0,3,2
553,0,1,1,0,2,2,3,3,2,1,1,1,0,2,1,1,1,1
554,2,1,1,0,2,3,0,4,2,2,0,1,0,2,2,3,1,2
555,1,0,0,2,2,3,1,3,2,1,0,1,1,3,1,1,2,1
556,1,0,1,0,2,2,0,1,2,2,1,1,3,2,1,1,1,1
557,3,1,1,2,2,2,0,1,2,2,1,0,2,2,2,0,2,2
558,1,1,1,0,0,1,2,2,1,0,1,0,1,0,3,1,0,1
559,2,1,1,0,0,2,2,2,1,2,1,2,1,0,2,1,3,2
560,3,4,0,1,2,2,0,1,2,2,2,1,3,2,2,2,0,1
561,3,4,1,3,2,2,1,2,2,0,2,1,0,2,2,1,2,1
562,2,1,0,3,2,2,1,2,2,1,2,1,2,2,2,1,0,1
563,3,1,1,3,0,1,0,0,1,3,1,1,3,0,1,3,4,2
564,2,1,1,3,0,2,0,1,2,3,1,1,0,2,2,3,0,2
565,1,1,1,1,2,1,3,3,2,0,1,1,1,2,1,1,1,1
566,3,4,1,0,2,2,0,3,2,0,1,1,3,2,2,0,4,2
567,0,0,1,3,2,2,0,1,2,2,1,1,3,0,2,2,3,2
568,2,1,1,3,2,2,2,4,2,3,2,1,3,2,2,0,4,2
569,1,1,1,3,2,2,3,0,2,0,1,1,0,2,2,3,0,2
570,1,0,1,0,2,1,0,2,2,2,1,1,2,2,1,0,3,2
571,1,4,1,3,2,3,0,2,2,3,4,1,0,0,2,0,4,2
572,1,1,1,1,2,1,0,1,2,3,0,1,3,2,1,1,0,2
573,2,0,1,3,2,3,0,3,2,2,0,1,3,2,0,0,3,2
574,2,0,1,0,2,2,0,2,2,0,1,1,2,1,2,1,1,1
575,1,1,1,3,2,2,1,1,2,2,0,1,3,2,3,0,3,2
576,1,1,0,0,2,2,1,2,2,1,4,1,0,0,2,3,3,2
577,1,1,0,2,2,1,1,3,2,0,0,1,0,0,2,2,1,1
578,1,1,1,1,2,2,0,0,2,2,1,1,1,2,2,1,2,2
579,1,1,1,0,2,2,1,0,2,1,1,1,3,2,1,1,1,1
580,3,1,1,0,2,2,0,0,2,1,1,1,0,2,3,1,4,2
581,2,1,1,0,2,2,1,1,2,3,4,1,3,2,3,0,3,2
582,1,1,1,0,2,3,0,3,2,0,1,1,0,2,2,1,2,1
583,3,4,1,1,2,2,0,2,2,3,0,1,0,2,2,3,2,2
584,3,4,1,3,0,2,0,4,2,0,2,1,0,0,2,1,2,1
585,2,2,1,0,0,2,0,3,2,1,1,1,3,2,1,1,1,1
586,1,2,1,3,2,1,0,1,1,0,1,1,0,1,2,1,0,2
587,2,1,1,3,0,2,0,2,1,2,2,1,0,0,2,1,1,1
588,1,4,1,3,2,3,1,1,2,3,0,1,3,0,2,1,2,2
589,3,1,1,3,0,2,3,3,2,0,2,1,0,2,1,1,0,2
590,1,1,1,1,2,2,2,3,2,1,1,0,2,2,2,3,3,2
591,2,0,1,3,2,2,0,4,2,1,0,1,3,2,2,1,3,2
592,2,1,1,0,2,3,0,4,2,2,0,1,3,2,2,3,4,2
593,2,1,1,0,2,2,2,1,1,1,1,1,1,2,3,0,4,2
594,2,0,1,0,2,2,3,1,2,2,1,1,0,1,3,0,0,2
595,1,2,1,0,2,2,1,1,1,2,2,1,3,1,2,1,2,2
596,0,1,1,3,2,2,0,3,2,2,2,1,3,2,2,0,1,1
597,3,0,1,0,2,2,0,4,2,0,4,1,3,2,2,1,0,2
598,3,4,1,0,2,3,1,1,2,1,1,1,3,0,2,3,0,2
599,2,1,1,0,0,2,0,4,2,2,1,1,3,2,3,3,3,2
600,1,1,1,3,1,2,1,2,2,3,4,1,3,2,3,1,3,2
601,2,4,1,3,2,2,1,0,2,1,1,1,3,2,1,3,3,2
602,2,0,0,2,2,2,0,0,2,1,1,1,0,0,1,2,2,1
603,2,1,1,0,2,2,0,4,2,3,1,1,3,2,2,0,1,2
604,2,0,1,0,2,1,0,3,2,2,1,0,2,2,1,1,2,2
605,0,1,1,1,2,2,0,0,2,2,1,1,0,1,2,0,1,2
606,3,1,1,2,2,3,0,0,2,1,2,1,0,2,2,1,0,1
607,3,1,1,1,2,1,1,0,2,0,1,1,3,0,3,3,3,1
608,3,1,1,3,2,2,0,0,2,3,0,1,0,2,2,0,2,2
609,3,4,1,0,2,3,1,2,2,2,1,1,3,0,2,2,0,1
610,2,1,1,1,2,2,0,2,2,2,0,1,3,2,1,0,2,2
611,2,0,1,0,2,1,0,3,2,2,4,1,0,2,3,3,4,2
612,1,1,1,3,2,3,1,4,2,2,0,1,3,2,3,0,4,2
613,1,0,1,1,2,0,0,1,2,1,0,1,1,0,1,0,0,1
614,3,4,1,0,2,2,0,3,2,2,0,1,1,2,2,1,1,2
615,1,0,1,1,2,1,3,0,2,1,1,1,3,1,1,3,1,2
616,1,1,0,3,2,2,1,3,2,0,2,1,0,0,2,1,2,1
617,1,1,1,0,2,2,1,0,1,2,4,1,0,2,3,0,2,2
618,2,1,1,3,2,2,1,1,2,1,1,1,3,2,1,0,4,2
619,1,1,0,1,2,1,0,3,2,1,4,1,0,0,2,3,3,2
620,1,1,1,0,2,2,0,3,2,3,1,1,0,2,2,0,1,2
621,3,1,1,2,2,3,0,0,2,1,1,1,3,2,2,2,1,1
622,1,1,1,3,2,0,0,3,2,2,2,1,3,2,2,2,0,1
623,0,2,1,3,2,2,1,0,2,3,1,0,2,2,2,3,3,2
624,2,1,0,0,2,3,1,1,2,1,1,0,1,2,1,0,3,2
625,3,0,2,1,2,3,0,2,2,1,3,1,1,2,2,2,0,1
626,2,1,1,0,2,2,0,2,2,3,2,1,0,2,2,3,0,2
627,2,4,1,0,2,1,0,1,2,3,1,1,3,2,3,3,3,2
628,1,0,0,0,2,2,0,3,2,2,0,2,1,0,1,0,1,1
629,2,1,1,0,2,2,0,1,2,1,4,1,0,2,2,1,0,2
630,0,1,1,3,2,1,1,2,1,0,2,0,1,0,2,1,1,1
631,2,1,1,0,2,1,0,1,2,3,4,1,0,2,2,0,4,2
632,1,2,1,3,2,2,0,2,2,1,1,1,1,2,3,0,0,1
633,1,4,1,0,2,2,1,1,2,3,1,1,3,0,2,0,1,2
634,2,0,1,0,2,2,3,2,2,1,1,1,1,0,1,0,2,1
635,1,2,1,0,0,2,1,1,2,3,4,1,1,2,3,1,1,2
636,3,1,1,3,2,2,2,1,2,0,1,1,0,2,2,1,1,1
637,2,4,1,3,2,3,0,1,2,1,1,0,4,2,2,0,3,2
638,2,1,1,1,2,1,0,2,1,1,1,1,2,2,1,1,0,2
639,3,1,1,0,2,3,1,2,1,1,2,0,1,0,2,0,2,1
640,2,0,0,0,2,1,0,0,2,1,4,0,1,2,2,0,4,2
641,1,1,0,3,2,2,1,3,2,1,2,1,1,2,3,0,1,2
642,1,1,1,1,2,2,1,4,2,2,1,1,0,1,2,0,2,2
643,0,1,1,1,2,1,1,1,1,3,1,1,1,2,0,0,4,2
644,1,1,1,3,2,2,1,2,2,3,4,1,3,2,1,0,3,2
645,1,1,1,3,0,2,1,0,2,1,1,1,1,0,2,2,2,1
646,2,1,0,2,2,2,0,2,2,1,1,1,1,2,3,0,1,1
647,3,0,1,3,2,2,0,3,2,3,4,1,0,2,3,0,4,2
648,2,4,1,1,2,3,0,2,2,1,1,1,1,2,1,0,1,1
649,2,0,1,1,0,2,0,0,2,1,1,0,1,0,3,0,2,1
650,2,1,1,3,2,2,0,2,2,2,1,1,0,2,2,1,2,1
651,0,1,1,3,2,3,0,0,2,2,4,1,0,0,2,0,3,2
652,3,2,1,1,2,1,1,1,2,1,0,0,1,0,2,2,2,2
653,0,0,1,3,2,2,0,1,2,2,0,1,1,2,1,0,1,1
654,1,1,1,0,2,1,1,0,2,2,2,1,0,2,2,0,4,2
655,1,0,1,3,2,2,0,1,2,1,1,1,2,2,2,0,0,2
656,2,1,1,0,0,2,0,1,1,3,0,1,3,2,3,1,4,2
657,2,4,1,0,2,2,1,2,2,2,1,0,1,2,3,0,2,2
658,3,0,1,3,0,2,1,2,2,3,1,0,2,2,3,2,2,2
659,3,1,1,3,2,1,3,0,2,2,0,1,1,2,1,0,1,1
660,3,1,1,3,2,2,0,0,2,3,0,1,3,2,2,1,1,2
661,2,1,0,1,2,2,1,3,2,3,1,1,3,2,2,2,1,1
662,2,2,1,1,2,2,1,4,2,2,0,1,1,2,1,1,2,1
663,2,1,1,0,2,3,0,2,2,3,2,1,3,2,2,0,4,2
664,1,1,1,1,2,3,0,0,1,1,2,0,0,2,2,0,3,2
665,0,1,1,2,2,2,0,0,2,0,2,1,3,2,2,1,4,2
666,3,4,1,3,2,2,0,3,2,2,1,1,1,0,2,0,4,1
667,1,1,1,3,2,2,1,3,2,1,4,1,0,2,2,1,0,2
668,1,1,1,1,2,1,0,4,2,3,0,1,1,2,2,1,1,2
669,2,1,1,3,0,2,0,3,2,1,4,1,0,2,2,1,2,2
670,0,1,1,0,2,1,0,2,1,0,1,1,0,0,2,0,2,1
671,1,1,1,0,2,1,0,0,2,0,1,1,3,2,2,1,2,1
672,1,1,1,0,0,2,0,1,2,2,1,1,1,2,2,0,1,1
673,1,1,1,1,2,3,0,0,1,2,1,0,1,2,3,0,2,2
674,3,1,1,0,2,2,3,2,2,3,0,1,1,2,1,1,3,2
675,2,1,0,1,2,2,0,1,2,2,1,1,3,0,2,2,0,1
676,1,4,1,1,2,2,0,2,2,1,2,1,0,2,2,1,0,1
677,2,0,1,0,2,2,1,2,2,2,0,1,0,2,2,2,3,2
678,1,1,1,0,2,1,0,2,1,1,1,1,1,2,3,0,2,1
679,2,1,1,0,0,2,0,1,2,2,1,1,3,2,3,0,1,2
680,2,1,1,0,2,2,1,0,2,3,0,1,0,2,2,0,3,2
681,1,0,1,0,2,1,0,0,1,3,2,1,1,2,1,1,1,2
682,1,0,1,3,2,1,0,2,2,2,1,1,0,2,3,3,2,1
683,0,1,1,3,0,2,1,1,1,1,1,0,4,2,2,0,3,2
684,3,1,1,2,2,2,0,1,2,2,4,1,4,2,2,0,2,2
685,1,1,1,0,2,2,2,2,1,2,0,1,0,2,1,1,3,2
686,2,1,1,3,2,2,3,2,1,2,4,1,0,2,1,3,3,2
687,2,1,1,1,2,2,0,2,2,0,0,1,0,2,2,0,2,2
688,1,1,1,1,2,2,2,1,2,3,4,1,0,2,3,0,3,2
689,3,2,1,1,2,1,1,1,2,2,1,1,0,1,3,0,0,2
690,2,1,1,3,2,2,1,1,1,3,1,0,2,2,2,0,0,2
691,0,4,1,0,2,2,1,0,2,3,0,1,3,2,2,1,4,2
692,1,4,0,1,2,2,0,1,2,2,0,0,0,0,2,0,0,2
693,1,2,1,3,0,2,1,1,1,0,2,1,0,2,1,1,1,1
694,1,2,0,0,2,2,0,3,2,1,0,1,1,2,2,3,0,1
695,1,0,1,3,2,2,1,3,2,3,1,0,1,2,1,1,3,2
696,2,1,1,0,0,2,2,1,1,1,1,1,0,0,1,1,2,1
697,2,2,1,0,2,2,0,4,2,1,2,1,0,2,2,3,2,2
698,2,1,1,1,2,2,0,1,1,3,4,1,0,2,3,1,2,2
699,1,4,1,0,2,2,0,0,2,0,1,0,2,2,3,0,3,2
700,0,1,0,2,2,2,0,2,2,0,1,0,1,0,1,1,1,1
701,3,4,1,0,2,3,1,2,2,3,1,0,2,2,3,0,3,2
702,2,1,1,3,2,1,0,3,2,1,1,1,2,2,2,0,0,2
703,0,0,1,0,2,2,1,0,2,2,4,1,3,2,2,3,1,2
704,2,1,1,0,2,2,1,2,1,1,1,1,1,2,1,0,0,2
705,1,1,0,2,2,3,0,3,2,0,0,1,2,2,1,1,1,2
706,1,1,1,0,1,1,0,0,2,2,1,0,2,2,1,1,0,2
707,0,0,1,0,2,2,0,0,2,1,4,1,1,0,2,0,0,2
708,2,0,1,1,2,2,3,2,2,1,1,0,1,2,1,0,3,2
709,1,2,1,3,2,2,0,2,2,0,1,1,2,2,2,1,4,2
710,2,2,1,1,2,2,1,2,2,3,4,1,0,2,2,3,4,2
711,1,4,1,3,0,2,1,0,2,1,0,1,1,2,2,2,1,1
712,2,1,1,0,0,2,1,1,1,1,1,0,1,2,1,0,3,2
713,1,2,1,3,0,2,1,1,1,2,4,0,2,2,3,0,3,2
714,3,1,0,2,2,3,0,3,2,2,2,2,4,3,3,3,4,2
715,0,1,1,3,2,2,0,1,2,3,1,1,3,2,2,1,0,2
716,2,1,1,1,2,3,1,3,2,3,4,1,1,2,1,0,1,2
717,3,2,1,3,1,2,3,2,2,2,1,0,0,3,2,2,3,2
718,3,1,0,2,2,2,0,2,2,1,2,1,3,2,1,1,3,2
719,0,1,1,1,2,2,0,4,2,2,1,1,1,2,1,1,0,2
720,0,1,1,0,0,2,0,2,2,1,1,1,0,1,2,3,1,2
721,1,1,1,0,2,2,1,1,1,2,0,1,0,2,2,1,3,2
722,0,2,1,0,2,1,1,0,2,2,2,1,3,0,2,0,1,1
723,0,1,1,3,2,2,1,1,1,2,1,0,2,2,2,0,0,2
724,1,1,1,0,2,2,2,2,1,3,2,0,2,2,3,0,4,2
725,3,4,1,1,2,2,0,1,2,2,0,1,0,2,1,0,3,2
726,2,1,0,3,2,1,0,3,2,1,1,1,0,0,2,1,2,1
727,2,1,0,3,2,1,0,3,2,1,1,1,2,2,1,1,0,2
728,2,1,0,2,2,2,0,0,2,3,0,1,3,2,1,1,0,2
729,1,1,1,3,0,2,1,0,2,3,0,1,3,2,3,1,4,2
730,3,2,1,3,2,2,0,2,2,1,1,1,3,2,2,2,1,1
731,0,4,1,0,2,2,1,0,2,2,2,1,0,0,2,0,3,2
732,3,1,1,3,0,2,0,0,2,2,1,1,3,2,1,1,1,1
733,3,1,1,0,2,1,1,4,2,2,2,1,3,2,2,0,1,1
734,0,0,1,0,2,2,0,2,2,1,1,1,3,2,0,0,0,2
735,0,0,1,0,2,2,0,0,2,1,1,0,2,2,3,0,3,2
